margin,manufacturing-cost,number-of-friendships,monthly-fee,random-join?,number-of-persons,network-profit,network-sale-revenue,network-fee-revenue,network-sponsor-cost,network-manufacturing-cost
0.71,0.4,300,100,FALSE,300,-33683,90462.89,16000,15369.1,124776.4
0.71,0.4,300,100,FALSE,300,-37441,95022.85,16700,18098,131066
0.71,0.4,300,100,FALSE,300,-35493,90779.86,16200,17259,125213.6
0.71,0.4,300,100,FALSE,300,-35219,89101.34,15500,16921.77,122898.4
0.71,0.4,300,100,FALSE,300,-35148,92813.34,16300,16242.73,128018.4
0.71,0.4,300,100,FALSE,300,-34448,91397.27,16200,15979.86,126065.2
0.71,0.4,300,100,FALSE,300,-31672,91049.56,16500,13636,125585.6
0.72,0.4,300,100,FALSE,300,-36627,86808.12,15600,15024,124011.6
0.72,0.4,300,100,FALSE,300,-31800,82822.88,16600,12904.51,118318.4
0.72,0.4,300,100,FALSE,300,-37877,86446.64,16100,16928,123495.2
0.72,0.4,300,100,FALSE,300,-37373,86226,15500,15919,123180
0.72,0.4,300,100,FALSE,300,-36663,86638.44,15800,15332.46,123769.2
0.72,0.4,300,100,FALSE,300,-35238,85075.2,16500,15277,121536
0.72,0.4,300,100,FALSE,300,-39366,88107.32,15500,17105.31,125867.6
0.72,0.4,300,100,FALSE,300,-41329,88739,15400,18698.03,126770
0.72,0.4,300,100,FALSE,300,-40655,88411.96,17000,19764.19,126302.8
0.72,0.4,300,100,FALSE,300,-38602,88832.8,16100,16631.3,126904
0.73,0.4,300,100,FALSE,300,-39910,82361.88,15900,16154.51,122017.6
0.73,0.4,300,100,FALSE,300,-41451,85696.92,16400,16589.85,126958.4
0.73,0.4,300,100,FALSE,300,-42765,85633.2,16300,17834,126864
0.73,0.4,300,100,FALSE,300,-40782,80642.52,15800,17754,119470.4
0.73,0.4,300,100,FALSE,300,-43116,83623.86,15900,18752.9,123887.2
0.73,0.4,300,100,FALSE,300,-41542,85637.25,16700,17009.24,126870
0.73,0.4,300,100,FALSE,300,-39076,86202.09,16900,14471,127706.8
0.73,0.4,300,100,FALSE,300,-39714,83277.18,16400,16018,123373.6
0.73,0.4,300,100,FALSE,300,-46450,85325.67,15400,20767,126408.4
0.73,0.4,300,100,FALSE,300,-43594,85097.52,15800,18421.13,126070.4
0.74,0.4,300,100,FALSE,300,-46424,84509.1,16000,16919.21,130014
0.74,0.4,300,100,FALSE,300,-44369,81790.54,16200,16527.87,125831.6
0.74,0.4,300,100,FALSE,300,-45895,78665.08,15500,19037,121023.2
0.74,0.4,300,100,FALSE,300,-41636,79188.72,16300,15296,121828.8
0.74,0.4,300,100,FALSE,300,-44131,82095.52,16700,16626,126300.8
0.74,0.4,300,100,FALSE,300,-46044,80683.98,15300,17899,124129.2
0.74,0.4,300,100,FALSE,300,-44312,81446.82,17000,17455.68,125302.8
0.74,0.4,300,100,FALSE,300,-42569,79694.16,16400,16057,122606.4
0.74,0.4,300,100,FALSE,300,-42551,81204.24,16500,15326,124929.6
0.74,0.4,300,100,FALSE,300,-48105,83090.02,16400,19764.02,127830.8
0.75,0.4,300,100,FALSE,300,-44963,79260,16800,14207,126816
0.75,0.4,300,100,FALSE,300,-45823,78912.5,16200,14675.15,126260
0.75,0.4,300,100,FALSE,300,-48642,78663.5,16400,17843.69,125861.6
0.75,0.4,300,100,FALSE,300,-47462,79573.75,16900,16617.47,127318
0.75,0.4,300,100,FALSE,300,-41251,73869.75,16700,13629,118191.6
0.75,0.4,300,100,FALSE,300,-42345,76165.75,16900,13546,121865.2
0.75,0.4,300,100,FALSE,300,-52102,84009.5,16800,18496,134415.2
0.75,0.4,300,100,FALSE,300,-50787,81298,15800,17808.01,130076.8
0.75,0.4,300,100,FALSE,300,-49180,80136,16400,17498.89,128217.6
0.75,0.4,300,100,FALSE,300,-47173,80155.5,16900,15979.41,128248.8
0.76,0.4,300,100,FALSE,300,-51676,77032.56,16600,16921,128387.6
0.76,0.4,300,100,FALSE,300,-49896,75382.32,16800,16441,125637.2
0.76,0.4,300,100,FALSE,300,-48592,75775.92,16400,14474.94,126293.2
0.76,0.4,300,100,FALSE,300,-51358,74956.8,16600,17986.84,124928
0.76,0.4,300,100,FALSE,300,-50562,77418.24,16600,15549.7,129030.4
0.76,0.4,300,100,FALSE,300,-51345,73300.8,16200,18678,122168
0.76,0.4,300,100,FALSE,300,-46533,70072.56,17200,17018,116787.6
0.76,0.4,300,100,FALSE,300,-49144,72747.36,15600,16245.52,121245.6
0.76,0.4,300,100,FALSE,300,-44398,70053.84,17000,14695.77,116756.4
0.76,0.4,300,100,FALSE,300,-52881,72950.64,16100,20347.51,121584.4
0.77,0.4,300,100,FALSE,300,-51894,71271.71,16100,15314.96,123950.8
0.77,0.4,300,100,FALSE,300,-58322,73484.54,16400,20407.61,127799.2
0.77,0.4,300,100,FALSE,300,-54627,73591.95,16200,16432.69,127986
0.77,0.4,300,100,FALSE,300,-48422,68228.81,16900,14892,118658.8
0.77,0.4,300,100,FALSE,300,-57191,74449.39,16300,18462.83,129477.2
0.77,0.4,300,100,FALSE,300,-57236,76791.02,17300,17777,133549.6
0.77,0.4,300,100,FALSE,300,-50855,70547.9,16900,15611,122692
0.77,0.4,300,100,FALSE,300,-53972,70030.17,16600,18810.45,121791.6
0.77,0.4,300,100,FALSE,300,-50545,70072.49,17800,16552,121865.2
0.78,0.4,300,100,FALSE,300,-53773,69803.58,17800,14461,126915.6
0.77,0.4,300,100,FALSE,300,-52577,72212.18,16800,16003.09,125586.4
0.78,0.4,300,100,FALSE,300,-51207,66186.78,16600,13654,120339.6
0.78,0.4,300,100,FALSE,300,-53701,67005.4,16600,15478.71,121828
0.78,0.4,300,100,FALSE,300,-55679,67631.3,16800,17144.53,122966
0.78,0.4,300,100,FALSE,300,-54147,66866.14,16100,15538.27,121574.8
0.78,0.4,300,100,FALSE,300,-51842,67896.4,17100,13390,123448
0.78,0.4,300,100,FALSE,300,-56439,69162.5,16200,16051.34,125750
0.78,0.4,300,100,FALSE,300,-59991,71388.46,16000,17582.05,129797.2
0.78,0.4,300,100,FALSE,300,-58877,73152.2,17800,16825,133004
0.78,0.4,300,100,FALSE,300,-54446,67101.54,17600,17145.03,122002.8
0.79,0.4,300,100,FALSE,300,-57978,64873.83,16400,15683,123569.2
0.79,0.4,300,100,FALSE,300,-64297,69112.47,17100,18866.96,131642.8
0.79,0.4,300,100,FALSE,300,-59705,67079.88,17300,16313.29,127771.2
0.79,0.4,300,100,FALSE,300,-55688,64365.21,16900,14353,122600.4
0.79,0.4,300,100,FALSE,300,-58275,65232.09,17200,16455.97,124251.6
0.79,0.4,300,100,FALSE,300,-58129,64601.25,16300,15980,123050
0.79,0.4,300,100,FALSE,300,-51508,62769.63,17500,12216,119561.2
0.79,0.4,300,100,FALSE,300,-61590,67718.91,16700,17021,128988.4
0.79,0.4,300,100,FALSE,300,-58706,64741.53,16800,16930,123317.2
0.79,0.4,300,100,FALSE,300,-52848,62154.12,17300,13913.21,118388.8
0.8,0.4,300,100,FALSE,300,-66207,63372.4,16800,19635,126744.8
0.8,0.4,300,100,FALSE,300,-61002,62505.2,16900,15397,125010.4
0.8,0.4,300,100,FALSE,300,-61093,61782.4,17600,16911,123564.8
0.8,0.4,300,100,FALSE,300,-63065,64080,17600,16585,128160
0.8,0.4,300,100,FALSE,300,-62783,62323.6,17300,17759,124647.2
0.8,0.4,300,100,FALSE,300,-62353,62798,17100,16655,125596
0.8,0.4,300,100,FALSE,300,-65168,64637.4,16400,16930.42,129274.8
0.8,0.4,300,100,FALSE,300,-65075,63963.8,16400,17511.31,127927.6
0.8,0.4,300,100,FALSE,300,-64754,63440.6,16900,18213,126881.2
0.8,0.4,300,100,FALSE,300,-63411,60498.8,16200,19112.59,120997.6
0.81,0.4,300,100,FALSE,300,-64549,59889.14,16100,14456,126082.4
0.81,0.4,300,100,FALSE,300,-62899,58692.9,17300,15328.25,123564
0.81,0.4,300,100,FALSE,300,-65597,58470.98,16700,17671,123096.8
0.81,0.4,300,100,FALSE,300,-62696,58816.59,17500,15188.37,123824.4
0.81,0.4,300,100,FALSE,300,-65444,60892.53,17700,15842,128194.8
0.81,0.4,300,100,FALSE,300,-62801,57667.09,16700,15763.75,121404.4
0.81,0.4,300,100,FALSE,300,-65654,59929.42,17200,16616,126167.2
0.81,0.4,300,100,FALSE,300,-66095,60275.6,16500,15974.83,126896
0.81,0.4,300,100,FALSE,300,-65891,59654.68,16700,16657,125588.8
0.81,0.4,300,100,FALSE,300,-66860,60322.72,17400,17587.53,126995.2
0.82,0.4,300,100,FALSE,300,-68573,56339.64,18300,18013,125199.2
0.82,0.4,300,100,FALSE,300,-68623,56898.54,17500,16580,126441.2
0.82,0.4,300,100,FALSE,300,-66290,53902.08,16900,17310,119782.4
0.82,0.4,300,100,FALSE,300,-65579,56886.66,18100,14151.31,126414.8
0.82,0.4,300,100,FALSE,300,-70563,57267.9,16900,17469,127262
0.82,0.4,300,100,FALSE,300,-66104,55326.78,17500,15982.04,122948.4
0.82,0.4,300,100,FALSE,300,-67250,54671.94,16800,17228.75,121493.2
0.82,0.4,300,100,FALSE,300,-70054,58485.96,16700,15271.4,129968.8
0.82,0.4,300,100,FALSE,300,-68760,56741.58,17500,16908.71,126092.4
0.82,0.4,300,100,FALSE,300,-64696,55564.92,17200,13983.33,123477.6
0.83,0.4,300,100,FALSE,300,-73159,52734.51,17400,19212.15,124081.2
0.83,0.4,300,100,FALSE,300,-67172,52135.6,17100,13736,122672
0.83,0.4,300,100,FALSE,300,-69073,51930.75,17800,16614,122190
0.83,0.4,300,100,FALSE,300,-66872,51980.22,18000,14545.95,122306.4
0.83,0.4,300,100,FALSE,300,-72332,53323.9,17200,17387.64,125468
0.83,0.4,300,100,FALSE,300,-67543,51757.35,17800,15318,121782
0.83,0.4,300,100,FALSE,300,-69887,52015.07,17700,17214,122388.4
0.83,0.4,300,100,FALSE,300,-70875,54165.57,17500,15092,127448.4
0.83,0.4,300,100,FALSE,300,-69949,52483.76,17600,16541.55,123491.2
0.84,0.4,300,100,FALSE,300,-71014,48488.8,16700,14981.08,121222
0.83,0.4,300,100,FALSE,300,-70076,52404.03,16800,15976.83,123303.6
0.84,0.4,300,100,FALSE,300,-72294,49029.6,17100,15849.9,122574
0.84,0.4,300,100,FALSE,300,-75808,49241.76,17200,19145,123104.4
0.84,0.4,300,100,FALSE,300,-73871,50621.92,16700,14638.52,126554.8
0.84,0.4,300,100,FALSE,300,-71390,49044.48,17500,15323.61,122611.2
0.84,0.4,300,100,FALSE,300,-76961,50955.52,17600,18127.43,127388.8
0.84,0.4,300,100,FALSE,300,-69116,49704,17900,12459.93,124260
0.84,0.4,300,100,FALSE,300,-75560,51696.16,17800,15815.92,129240.4
0.84,0.4,300,100,FALSE,300,-72625,49980,17600,15255,124950
0.84,0.4,300,100,FALSE,300,-73105,49077.28,17300,16788.78,122693.2
0.85,0.4,300,100,FALSE,300,-75294,46197.9,17800,16097.76,123194.4
0.85,0.4,300,100,FALSE,300,-78836,49124.25,18400,15362,130998
0.85,0.4,300,100,FALSE,300,-81402,48280.95,17600,18534.2,128749.2
0.85,0.4,300,100,FALSE,300,-78632,46771.65,17800,18479,124724.4
0.85,0.4,300,100,FALSE,300,-74210,45565.05,17200,15468,121506.8
0.85,0.4,300,100,FALSE,300,-75974,46726.65,18100,16196,124604.4
0.85,0.4,300,100,FALSE,300,-74838,46182.3,17100,14968,123152.8
0.85,0.4,300,100,FALSE,300,-81015,48321.9,16900,17378.59,128858.4
0.85,0.4,300,100,FALSE,300,-78523,46462.8,16800,17885.4,123900.8
0.85,0.4,300,100,FALSE,300,-70360,45222,18600,13590,120592
0.86,0.4,300,100,FALSE,300,-79400,43743.7,17500,15662,124982
0.86,0.4,300,100,FALSE,300,-74757,42539.14,18500,14256,121540.4
0.86,0.4,300,100,FALSE,300,-74973,42820.4,17600,13049,122344
0.86,0.4,300,100,FALSE,300,-77706,43227.38,18500,15927,123506.8
0.86,0.4,300,100,FALSE,300,-81496,44723.98,18200,16637.16,127782.8
0.86,0.4,300,100,FALSE,300,-83979,45923.5,17900,16592.32,131210
0.86,0.4,300,100,FALSE,300,-75038,41687.38,18000,15619,119106.8
0.86,0.4,300,100,FALSE,300,-77563,42843.92,17700,15696,122411.2
0.86,0.4,300,100,FALSE,300,-76721,42062.44,17100,15705,120178.4
0.86,0.4,300,100,FALSE,300,-75806,42875.28,17900,14080,122500.8
0.87,0.4,300,100,FALSE,300,-88342,43223.05,17500,16071.18,132994
0.87,0.4,300,100,FALSE,300,-78379,39260.13,18200,15039.18,120800.4
0.87,0.4,300,100,FALSE,300,-81418,40864.33,19000,15546,125736.4
0.87,0.4,300,100,FALSE,300,-82036,40559.22,18900,16698,124797.6
0.87,0.4,300,100,FALSE,300,-83079,40274.39,17600,17032,123921.2
0.87,0.4,300,100,FALSE,300,-81536,40502.28,18500,15915.99,124622.4
0.87,0.4,300,100,FALSE,300,-81724,41049.06,18800,15268,126304.8
0.87,0.4,300,100,FALSE,300,-81159,40968.72,18700,14770.17,126057.6
0.87,0.4,300,100,FALSE,300,-78029,39655.07,18100,13768,122015.6
0.87,0.4,300,100,FALSE,300,-83572,41107.69,17200,15394.76,126485.2
0.88,0.4,300,100,FALSE,300,-88571,38161.44,17400,16928,127204.8
0.88,0.4,300,100,FALSE,300,-83889,37396.68,18100,14730.26,124655.6
0.88,0.4,300,100,FALSE,300,-83530,37042.08,18000,15098,123473.6
0.88,0.4,300,100,FALSE,300,-88431,39375.36,18100,14655.22,131251.2
0.88,0.4,300,100,FALSE,300,-88096,39372.6,18200,14427,131242
0.88,0.4,300,100,FALSE,300,-82235,37653.96,19000,13376,125513.2
0.88,0.4,300,100,FALSE,300,-88751,37996.32,17800,17892.63,126654.4
0.88,0.4,300,100,FALSE,300,-80200,35995.32,18100,14311,119984.4
0.88,0.4,300,100,FALSE,300,-87795,39017.4,18600,15354,130058
0.88,0.4,300,100,FALSE,300,-83870,38254.92,18300,12909,127516.4
0.89,0.4,300,100,FALSE,300,-87116,34339.69,17700,14284.47,124871.6
0.89,0.4,300,100,FALSE,300,-83488,33479.71,18900,14123.63,121744.4
0.89,0.4,300,100,FALSE,300,-90876,35498.43,17800,15088.92,129085.2
0.89,0.4,300,100,FALSE,300,-89369,34471.47,17100,15590,125350.8
0.89,0.4,300,100,FALSE,300,-81937,33165.44,18200,12700.76,120601.6
0.89,0.4,300,100,FALSE,300,-87750,34113.97,18300,16113.37,124050.8
0.89,0.4,300,100,FALSE,300,-88708,34183.38,18500,17088,124303.2
0.89,0.4,300,100,FALSE,300,-90515,35305.27,18500,15937,128382.8
0.89,0.4,300,100,FALSE,300,-90309,34888.37,18500,16831,126866.8
0.89,0.4,300,100,FALSE,300,-83246,33012.87,18200,14412,120046.8
0.9,0.4,300,100,FALSE,300,-87721,30656.3,18500,14252,122625.2
0.9,0.4,300,100,FALSE,300,-89605,31124,18400,14633,124496
0.9,0.4,300,100,FALSE,300,-93924,31664.5,18100,17031,126658
0.9,0.4,300,100,FALSE,300,-89547,31077.1,18000,14316,124308.4
0.9,0.4,300,100,FALSE,300,-95399,31859.6,17900,17719.82,127438.4
0.9,0.4,300,100,FALSE,300,-90762,31781.2,18500,13918.37,127124.8
0.9,0.4,300,100,FALSE,300,-93694,32105.8,18900,16277,128423.2
0.9,0.4,300,100,FALSE,300,-90824,31097.5,18300,15831.93,124390
0.9,0.4,300,100,FALSE,300,-85868,30135.1,17800,13262.24,120540.4
0.9,0.4,300,100,FALSE,300,-84130,30026.2,18500,12551,120104.8
0.91,0.4,300,100,FALSE,300,-89065,27319.95,18700,13663,121422
0.91,0.4,300,100,FALSE,300,-89383,27471.24,19200,13960.26,122094.4
0.91,0.4,300,100,FALSE,300,-91428,27455.4,19000,15858.93,122024
0.91,0.4,300,100,FALSE,300,-96378,28578.6,18100,16040.23,127016
0.91,0.4,300,100,FALSE,300,-92519,27587.97,18600,16094,122613.2
0.91,0.4,300,100,FALSE,300,-99181,29008.71,18800,18062,128927.6
0.91,0.4,300,100,FALSE,300,-95698,28801.17,18500,14993.96,128005.2
0.91,0.4,300,100,FALSE,300,-95765,28574.82,18900,16240.69,126999.2
0.91,0.4,300,100,FALSE,300,-91147,27960.57,18700,13538,124269.2
0.91,0.4,300,100,FALSE,300,-93046,28505.79,18800,13659,126692.4
0.92,0.4,300,100,FALSE,300,-97412,25057.28,18800,15983,125286.4
0.92,0.4,300,100,FALSE,300,-93221,24221.84,18900,15234,121109.2
0.92,0.4,300,100,FALSE,300,-94390,24593.44,18300,14316,122967.2
0.92,0.4,300,100,FALSE,300,-97484,25697.28,19200,13895,128486.4
0.92,0.4,300,100,FALSE,300,-98690,24716.64,17500,17323.15,123583.2
0.92,0.4,300,100,FALSE,300,-91630,24048.08,18600,14038,120240.4
0.92,0.4,300,100,FALSE,300,-100682,25492.72,18200,16911.58,127463.6
0.92,0.4,300,100,FALSE,300,-100857,25812.24,18200,15807.77,129061.2
0.92,0.4,300,100,FALSE,300,-97916,25818.32,19300,13943,129091.6
0.92,0.4,300,100,FALSE,300,-101256,25760.32,18400,16615,128801.6
0.93,0.4,300,100,FALSE,300,-96161,21326.97,19400,15020,121868.4
0.93,0.4,300,100,FALSE,300,-99331,21996.38,18500,14133.86,125693.6
0.93,0.4,300,100,FALSE,300,-97054,21360.22,19200,15556,122058.4
0.93,0.4,300,100,FALSE,300,-102846,22004.01,18700,17813,125737.2
0.93,0.4,300,100,FALSE,300,-101072,21967.19,18700,16212.38,125526.8
0.93,0.4,300,100,FALSE,300,-100367,22428.14,19400,14034,128160.8
0.93,0.4,300,100,FALSE,300,-102645,21804.79,17600,17451,124598.8
0.93,0.4,300,100,FALSE,300,-97467,21627.9,18800,14307,123588
0.93,0.4,300,100,FALSE,300,-100988,22669.85,19200,13316,129542
0.93,0.4,300,100,FALSE,300,-99504,21697.76,18800,16014.4,123987.2
0.94,0.4,300,100,FALSE,300,-98627,18560.28,19500,12952,123735.2
0.94,0.4,300,100,FALSE,300,-100358,18580.08,19100,14171,123867.2
0.94,0.4,300,100,FALSE,300,-97183,18157.8,18700,12989,121052
0.94,0.4,300,100,FALSE,300,-98591,18228.96,17900,13194,121526.4
0.94,0.4,300,100,FALSE,300,-105301,18838.68,18600,17148.93,125591.2
0.94,0.4,300,100,FALSE,300,-104947,19107.12,18400,15073,127380.8
0.94,0.4,300,100,FALSE,300,-107884,19414.98,18000,15865.74,129433.2
0.94,0.4,300,100,FALSE,300,-104803,19102.5,18900,15455,127350
0.94,0.4,300,100,FALSE,300,-104964,19272.36,18800,14554,128482.4
0.94,0.4,300,100,FALSE,300,-101576,18380.28,18700,16121,122535.2
0.95,0.4,300,100,FALSE,300,-102293,15265.4,18600,14035.63,122123.2
0.95,0.4,300,100,FALSE,300,-99165,14887.35,19000,13953.09,119098.8
0.95,0.4,300,100,FALSE,300,-102599,15690.2,19900,12668,125521.6
0.95,0.4,300,100,FALSE,300,-100510,15316.2,19500,12797,122529.6
0.95,0.4,300,100,FALSE,300,-100885,15363.05,19800,13144,122904.4
0.95,0.4,300,100,FALSE,300,-105853,15604.05,19100,15724.69,124832.4
0.95,0.4,300,100,FALSE,300,-103626,15392.3,18000,13880,123138.4
0.95,0.4,300,100,FALSE,300,-107043,15931.25,18300,13824,127450
0.95,0.4,300,100,FALSE,300,-107915,15789.7,19200,16587,126317.6
0.95,0.4,300,100,FALSE,300,-102363,15556.9,19200,12665,124455.2
0.96,0.4,300,100,FALSE,300,-105601,12150.76,18400,14644.56,121507.6
0.96,0.4,300,100,FALSE,300,-101280,12007.76,19200,12410,120077.6
0.96,0.4,300,100,FALSE,300,-113486,12877.84,18700,16285.74,128778.4
0.96,0.4,300,100,FALSE,300,-107572,12420.76,18700,14485.01,124207.6
0.96,0.4,300,100,FALSE,300,-118397,13515.36,19400,16159,135153.6
0.96,0.4,300,100,FALSE,300,-103376,12321.84,19700,12179,123218.4
0.96,0.4,300,100,FALSE,300,-105942,12187.68,18600,14852.81,121876.8
0.96,0.4,300,100,FALSE,300,-102075,12067.08,18800,12271,120670.8
0.96,0.4,300,100,FALSE,300,-104562,12113.76,19600,15137.98,121137.6
0.96,0.4,300,100,FALSE,300,-112463,13145.16,19400,13557,131451.6
0.97,0.4,300,100,FALSE,300,-110450,9292.44000000001,18300,14143.24,123899.2
0.97,0.4,300,100,FALSE,300,-113134,9471.09000000001,19200,15523.95,126281.2
0.97,0.4,300,100,FALSE,300,-114272,9519.36000000001,19000,15867.02,126924.8
0.97,0.4,300,100,FALSE,300,-110818,9449.91000000001,19300,13569,125998.8
0.97,0.4,300,100,FALSE,300,-109461,9195.81000000001,18700,14746,122610.8
0.97,0.4,300,100,FALSE,300,-113262,9292.56000000001,19400,18054,123900.8
0.97,0.4,300,100,FALSE,300,-107401,9233.67000000001,19100,12619.09,123115.6
0.97,0.4,300,100,FALSE,300,-111862,9476.94000000001,19100,14080,126359.2
0.97,0.4,300,100,FALSE,300,-114880,9681.12000000001,19500,14980,129081.6
0.97,0.4,300,100,FALSE,300,-111775,9182.58000000001,18600,17123.14,122434.4
0.98,0.4,300,100,FALSE,300,-120163,6313.60000000001,18800,19004.25,126272
0.98,0.4,300,100,FALSE,300,-113389,6238.70000000001,18600,13454,124774
0.98,0.4,300,100,FALSE,300,-108231,6079.54000000001,19900,12620,121590.8
0.98,0.4,300,100,FALSE,300,-114338,6310.06000000001,20100,14547.36,126201.2
0.98,0.4,300,100,FALSE,300,-120302,6288.36000000001,18600,19423,125767.2
0.98,0.4,300,100,FALSE,300,-120277,6477.66000000001,19900,17101,129553.2
0.98,0.4,300,100,FALSE,300,-108311,6017.12000000001,19300,13286,120342.4
0.98,0.4,300,100,FALSE,300,-109788,6022.38000000001,18500,13863,120447.6
0.98,0.4,300,100,FALSE,300,-111984,6357.70000000001,20500,11688,127154
0.99,0.4,300,100,FALSE,300,-111908,2984.96,19100,14595,119398.4
0.98,0.4,300,100,FALSE,300,-112964,6293.50000000001,19800,13187.56,125870
0.99,0.4,300,100,FALSE,300,-115774,3107.8,19300,13869.33,124312
0.99,0.4,300,100,FALSE,300,-115422,3077.91,18900,14284,123116.4
0.99,0.4,300,100,FALSE,300,-120849,3243.84,19300,13638.89,129753.6
0.99,0.4,300,100,FALSE,300,-116624,3165.71,20800,13961,126628.4
0.99,0.4,300,100,FALSE,300,-109112,2989.07,19300,11838,119562.8
0.99,0.4,300,100,FALSE,300,-124590,3241.38,19900,18076,129655.2
0.99,0.4,300,100,FALSE,300,-117271,3130.07,19600,14798,125202.8
0.99,0.4,300,100,FALSE,300,-114395,3062.54,18100,13056,122501.6
0.99,0.4,300,100,FALSE,300,-118019,3101.08,18100,15177,124043.2
